Asset Name,Asset Type,Cloud,Critical Alerts,High Alerts,Medium Alerts,Low Alerts,Informational Alerts,Critical Vulnerability,High Vulnerability,Medium Vulnerability,Low Vulnerability,Account ID,Account Name,Asset ID,Region ID,Region,Actions
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0712f5cd36177fbff","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-00f2bdb543e00f890","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-09c62b764d3293921","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0a05a315c597b580b","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-00c195420737b8200","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-00586d3504c8cf02c","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0d770bd65237dbeed","ap-northeast-2","AWS Seoul",
"jenkins-opsd_apnortheast2-v050","EC2 Instance","aws",0,1,0,0,0,4,81,237,17,"478195486159","dax-ops - 478195486159","i-009a6b599aa6f960d","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-0d2c96109d9526472","ap-northeast-2","AWS Seoul",
"stg-ifn-app-nvp-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"357414037041","ifn-app-dev - 357414037041","i-09ddd9a4b5af821e1","ap-northeast-2","AWS Seoul",
"rmd-app-nodegr-eksng","EC2 Instance","aws",0,1,0,0,0,2,88,215,17,"357414037041","ifn-app-dev - 357414037041","i-0d5322e6e802f6ca3","ap-northeast-2","AWS Seoul",
" rtd-app-nodegr-eksng","EC2 Instance","aws",0,1,0,0,0,2,88,215,17,"357414037041","ifn-app-dev - 357414037041","i-0cf3385eb87c0d5ca","ap-northeast-2","AWS Seoul",
"stg-ifn-app-dapda-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"357414037041","ifn-app-dev - 357414037041","i-0d2b0d20f29fceec4","ap-northeast-2","AWS Seoul",
"dev-ifn-app-dapda-eksng","EC2 Instance","aws",0,1,0,0,0,1,51,59,10,"357414037041","ifn-app-dev - 357414037041","i-061835680b3298d72","ap-northeast-2","AWS Seoul",
"grootapne2-othl-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"160091772047","UID_DEV - 160091772047","i-04f6f37ad3a576a3a","ap-northeast-2","AWS Seoul",
"rbs-cpx-ng-stg","EC2 Instance","aws",0,1,0,0,0,6,159,520,23,"755362625627","tel-bss-stg - 755362625627","i-0630abdcf41e50c2c","ap-northeast-2","AWS Seoul",
"DEV-RCS-PRI-BASTION-LGSD (365 * 24, SavingsPlans)","EC2 Instance","aws",0,1,0,0,0,12,211,787,42,"100613719332","aws-stgdev-rcs - 100613719332","i-08435dddc83b10f6c","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-009eaba84117bfb1e","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-05db2fa24f9cdb240","ap-northeast-2","AWS Seoul",
"i-0e6e5ff2447c40321","EC2 Instance","aws",0,1,0,0,0,2,107,364,19,"854531064573","daxcleand - 854531064573","i-0e6e5ff2447c40321","ap-northeast-2","AWS Seoul",
"i-0c1667a878fce2f8a","EC2 Instance","aws",0,1,0,0,0,4,128,439,22,"854531064573","daxcleand - 854531064573","i-0c1667a878fce2f8a","ap-northeast-2","AWS Seoul",
"i-0b68f9146474b39a2","EC2 Instance","aws",0,1,0,0,0,2,107,364,19,"854531064573","daxcleand - 854531064573","i-0b68f9146474b39a2","ap-northeast-2","AWS Seoul",
"i-029fda2e62ca3dfd8","EC2 Instance","aws",0,1,0,0,0,4,128,439,22,"854531064573","daxcleand - 854531064573","i-029fda2e62ca3dfd8","ap-northeast-2","AWS Seoul",
"dev-tel-app-nerget-ai-gpu-eksng","EC2 Instance","aws",0,1,0,0,0,1,59,101,15,"398073895100","tel-app-dev - 398073895100","i-007bf3917b59498c9","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-031dff215d8a4892f","ap-northeast-2","AWS Seoul",
"NEXUS-NEW-23.12","EC2 Instance","aws",0,1,0,0,0,17,426,739,80,"360600168182","AWS_PROD_NUPD2 - 360600168182","i-04e241ef48a46bf21","ap-northeast-2","AWS Seoul",
"23.12_jenkins for prod","EC2 Instance","aws",0,1,0,0,0,510,1989,2182,218,"360600168182","AWS_PROD_NUPD2 - 360600168182","i-03c2fcf46ae88e9c4","ap-northeast-2","AWS Seoul",
"tykim-dev-common-proxy","EC2 Instance","aws",0,1,0,0,0,4,51,1027,92,"590183678280","aws-dev-ugpt - 590183678280","i-043f4bef8872bcc5a","ap-northeast-2","AWS Seoul",
"ec2-prd-spamai-infer-02-az2c","EC2 Instance","aws",0,1,0,0,0,4,121,417,20,"491085409681","aws-SpamAI-spamprd - 491085409681","i-027d7f202bbd5eb2e","ap-northeast-2","AWS Seoul",
"ec2-prd-spamai-infer-01-az2a","EC2 Instance","aws",0,1,0,0,0,4,121,417,20,"491085409681","aws-SpamAI-spamprd - 491085409681","i-070253a601895a94e","ap-northeast-2","AWS Seoul",
"ec2-prd-spamai-batch-01-az2a","EC2 Instance","aws",0,1,0,0,0,19,120,283,32,"491085409681","aws-SpamAI-spamprd - 491085409681","i-0194083e0b5e8adf1","ap-northeast-2","AWS Seoul",
"Vault-opssec_apnortheast2-v002","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-06ca97cde4b155e13","ap-northeast-2","AWS Seoul",
"Vault-opssec_apnortheast2-v002","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-08fa572ac75463a32","ap-northeast-2","AWS Seoul",
"Vault-opssec_apnortheast2-v002","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-03f08eaa11185105f","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-portal-was-01-az2c","EC2 Instance","aws",0,1,0,0,0,21,189,512,56,"122610489449","awsprdbzn - 122610489449","i-0dc42e4f4d6ee26b0","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-mgmt-01-az2c","EC2 Instance","aws",0,1,0,0,0,24,207,534,61,"122610489449","awsprdbzn - 122610489449","i-0b6f3ef76ab1f7efc","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-portal-web-01-az2c","EC2 Instance","aws",0,1,0,0,0,19,194,524,48,"122610489449","awsprdbzn - 122610489449","i-07c9eadeeae494ad2","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-portal-was-01-az2a","EC2 Instance","aws",0,1,0,0,0,21,189,512,56,"122610489449","awsprdbzn - 122610489449","i-04528282bda3b7d34","ap-northeast-2","AWS Seoul",
"ec2-prd-bizon-portal-web-01-az2a","EC2 Instance","aws",0,1,0,0,0,19,194,524,48,"122610489449","awsprdbzn - 122610489449","i-07076474892eccf43","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-redis-shake-01a","EC2 Instance","aws",0,1,0,0,0,0,33,59,11,"637423436679","aws-dev-mvoip010 - 637423436679","i-0211aa215b797f70f","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-feed-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-01d441aa42f11dcd5","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-0a62f011b259099de","ap-northeast-2","AWS Seoul",
"prd-tel-app-extemadmin-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-01d6f874b8c019b91","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-0b5414a28984b1c89","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-0c002de7babfa16cc","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-magazine-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-07e57adeb0e1356d4","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-lt-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-0037b401b6462a4e2","ap-northeast-2","AWS Seoul",
"prd-tel-app-nerget-magazine-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"066041004946","tel-app-prd - 066041004946","i-08f33b3ad845365ab","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-redis-shake-01a-old","EC2 Instance","aws",0,1,0,0,0,0,33,59,11,"637423436679","aws-dev-mvoip010 - 637423436679","i-0e318109077750ba0","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-0e62046997c7b7497","ap-northeast-2","AWS Seoul",
"stg-tel-app-extemadmin-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"398073895100","tel-app-dev - 398073895100","i-0d0a7276820438307","ap-northeast-2","AWS Seoul",
"stg-tel-app-nerget-feed-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"398073895100","tel-app-dev - 398073895100","i-04cdb5a88e13b8983","ap-northeast-2","AWS Seoul",
"stg-tel-app-nerget-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"398073895100","tel-app-dev - 398073895100","i-0036449f9c40e663b","ap-northeast-2","AWS Seoul",
"stg-tel-app-extemadmin-eksng","EC2 Instance","aws",0,1,0,0,0,1,56,93,15,"398073895100","tel-app-dev - 398073895100","i-04b28585763314abc","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-04b0799834096c2cd","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0b68419fcd48cc119","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0fa67894c587eb6e9","ap-northeast-2","AWS Seoul",
"grootapne2-othl-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"160091772047","UID_DEV - 160091772047","i-04d3c8fb590a5436a","ap-northeast-2","AWS Seoul",
"grootapne2-othl-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"160091772047","UID_DEV - 160091772047","i-0560518dd5ec2b324","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0cc7254f48626a9df","ap-northeast-2","AWS Seoul",
"agent_demo_langgraph_server","EC2 Instance","aws",0,1,0,0,0,8,35,728,46,"590183678280","aws-dev-ugpt - 590183678280","i-0f2e12043297107f2","ap-northeast-2","AWS Seoul",
"eks-node-qa-idaas","EC2 Instance","aws",0,1,0,0,0,12,198,604,36,"339712770947","aws-qa-idaas - 339712770947","i-026195139d44938d6","ap-northeast-2","AWS Seoul",
"eks-node-qa-idaas","EC2 Instance","aws",0,1,0,0,0,12,198,604,36,"339712770947","aws-qa-idaas - 339712770947","i-03f97045403ff2442","ap-northeast-2","AWS Seoul",
"Vault-opssecd_apnortheast2-v021","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-0abc3c116645f48a5","ap-northeast-2","AWS Seoul",
"Vault-opssecd_apnortheast2-v021","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-0bbbf6cdf4585b431","ap-northeast-2","AWS Seoul",
"Vault-opssecd_apnortheast2-v021","EC2 Instance","aws",0,1,0,0,0,5,95,229,15,"478195486159","dax-ops - 478195486159","i-045ebf58eda1ec95e","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-private-config-mgmts-az2c","EC2 Instance","aws",0,1,0,0,0,21,212,560,45,"642025919684","fms_stg - 642025919684","i-0a0d623cc896f9147","ap-northeast-2","AWS Seoul",
"ec2-stg-fleet-mgmt-system-private-config-mgmts-az2a","EC2 Instance","aws",0,1,0,0,0,28,225,550,45,"642025919684","fms_stg - 642025919684","i-03ed0126bb0ec9460","ap-northeast-2","AWS Seoul",
"dhubapne2-vmtc-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,35,63,12,"637423167108","aws-share-datahub - 637423167108","i-0f4fca2630cebe619","ap-northeast-2","AWS Seoul",
"dhubapne2-vmtc-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,35,63,12,"637423167108","aws-share-datahub - 637423167108","i-096be3c13c33e1426","ap-northeast-2","AWS Seoul",
"dhubapne2-vmtc-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,35,63,12,"637423167108","aws-share-datahub - 637423167108","i-079fcb8088446340a","ap-northeast-2","AWS Seoul",
"vmfw-dev-dxsh-1","EC2 Instance","aws",0,0,0,1,0,0,0,0,0,"533267237257","dxshared-devqa - 533267237257","i-02b1d1ff744755aad","ap-northeast-2","AWS Seoul",
"vmfw-dev-dxsh-2","EC2 Instance","aws",0,0,0,1,0,0,0,0,0,"533267237257","dxshared-devqa - 533267237257","i-0ee0f7454c793ea52","ap-northeast-2","AWS Seoul",
"vmfw-prod-dxsh-1","EC2 Instance","aws",0,0,0,1,0,0,0,0,0,"533267241336","dxshared-prod - 533267241336","i-01f7b6446c2f37216","ap-northeast-2","AWS Seoul",
"vmfw-prod-dxsh-2","EC2 Instance","aws",0,0,0,1,0,0,0,0,0,"533267241336","dxshared-prod - 533267241336","i-07e41c56c3a3958f8","ap-northeast-2","AWS Seoul",
"rbd-mtx-eks-node-engine","EC2 Instance","aws",0,1,0,0,0,8,174,460,21,"030982055456","tel-bss-dev - 030982055456","i-0a5ed97bf4ba251aa","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-076183a613ee2b3d8","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-06af4b1410a8cbcaa","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0799a139b78591046","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0689d7d50174c07eb","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-0cc43f8395cf9d9f5","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-09a46df2926e7153a","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-prd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-09d1bf4498babd16b","ap-northeast-2","AWS Seoul",
"spsapne2-ykdx-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,62,187,12,"122518608090","svcprotodev - 122518608090","i-0b2690cfeeea53df0","ap-northeast-2","AWS Seoul",
"spsapne2-ykdx-ondemand-karpenter","EC2 Instance","aws",0,1,0,0,0,2,62,187,12,"122518608090","svcprotodev - 122518608090","i-047302e5ccc79dc0c","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-08b4ef53819a6981b","ap-northeast-2","AWS Seoul",
"eks-node-qa-idaas","EC2 Instance","aws",0,1,0,0,0,12,198,604,36,"339712770947","aws-qa-idaas - 339712770947","i-055451dc328eb02d3","ap-northeast-2","AWS Seoul",
"dev-tel-app-nerget-eksng","EC2 Instance","aws",0,1,0,0,0,2,63,97,15,"398073895100","tel-app-dev - 398073895100","i-0db40ddaa7b40441b","ap-northeast-2","AWS Seoul",
"dev-tel-app-nerget-eksng","EC2 Instance","aws",0,1,0,0,0,2,63,97,15,"398073895100","tel-app-dev - 398073895100","i-09d0c41c0eeadd4fd","ap-northeast-2","AWS Seoul",
"dev-tel-app-nerget-feed-eksng","EC2 Instance","aws",0,1,0,0,0,2,63,97,15,"398073895100","tel-app-dev - 398073895100","i-0a3faf339c08cee8d","ap-northeast-2","AWS Seoul",
"ec2-prd-iptv-shd-cluster-v1_31-karpenter-node","EC2 Instance","aws",0,1,0,0,0,3,93,222,21,"969671253885","aws-prd-iptv - 969671253885","i-013ffc835c18e8ee0","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-0540c882865c8c72f","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-037de94fead6ae5d8","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-0222fddb23dc9e110","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-0231318adb1d37a7a","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-016b1598afc754a2f","ap-northeast-2","AWS Seoul",
"cleansapne2-jvts-on-demand-members-karpenter","EC2 Instance","aws",0,1,0,0,0,3,62,187,12,"854531064573","daxcleand - 854531064573","i-00a977eb75b547485","ap-northeast-2","AWS Seoul",
"eks-node-dev-uplustvmoa","EC2 Instance","aws",0,1,0,0,0,9,172,532,31,"135933998448","aws-dev-uplustvmoa - 135933998448","i-04c6333cf1ff5d24f","ap-northeast-2","AWS Seoul",
"eks-node-dev-uplustvmoa","EC2 Instance","aws",0,1,0,0,0,9,172,532,31,"135933998448","aws-dev-uplustvmoa - 135933998448","i-0161ba0246285f63e","ap-northeast-2","AWS Seoul",
"eks-node-qa-uplustvmoa","EC2 Instance","aws",0,1,0,0,0,9,172,532,31,"222604853132","aws-qa-uplustvmoa - 222604853132","i-04b823dfd2e5c1ecf","ap-northeast-2","AWS Seoul",
"ec2-aidt-dev-eks-mgmt-a","EC2 Instance","aws",0,1,0,0,0,30,220,487,42,"195275648244","aws-dev-aiplatform - 195275648244","i-0cf84862e8a2584f0","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-ES-Node-01-az2a","EC2 Instance","aws",0,1,0,0,0,23,234,633,56,"637423436679","aws-dev-mvoip010 - 637423436679","i-08c48a961d6d50816","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-ES-Node-03-az2a","EC2 Instance","aws",0,1,0,0,0,23,234,633,56,"637423436679","aws-dev-mvoip010 - 637423436679","i-08d7d0ca0f80aaf81","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-ES-Node-02-az2c","EC2 Instance","aws",0,1,0,0,0,23,234,633,56,"637423436679","aws-dev-mvoip010 - 637423436679","i-032fbccb4db6370a8","ap-northeast-2","AWS Seoul",
"choky_dev_1051","EC2 Instance","aws",0,1,0,0,0,6,57,1038,86,"590183678280","aws-dev-ugpt - 590183678280","i-0361ece2b04ceae9d","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-OAM-Master-02-az2c","EC2 Instance","aws",0,1,0,0,0,26,248,645,58,"654654395166","aws-stg-mvoip010 - 654654395166","i-02fc48eb0d424a396","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-ES-Node-02-az2c","EC2 Instance","aws",0,1,0,0,0,22,229,607,54,"654654395166","aws-stg-mvoip010 - 654654395166","i-0796f4a497ea02337","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-slb-01-az2a","EC2 Instance","aws",0,1,0,0,0,23,221,608,57,"654654395166","aws-stg-mvoip010 - 654654395166","i-0254cf2fde3277713","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-signal-05-az2a","EC2 Instance","aws",0,1,0,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-09dbc3da4ae6c66d5","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-ES-Node-01-az2a","EC2 Instance","aws",0,1,0,0,0,22,229,607,54,"654654395166","aws-stg-mvoip010 - 654654395166","i-06ff5a5ae01d522a3","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-OAM-Master-03-az2a","EC2 Instance","aws",0,1,0,0,0,26,248,645,58,"654654395166","aws-stg-mvoip010 - 654654395166","i-05e49ab03c59e23e5","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-signal-04-az2c","EC2 Instance","aws",0,1,0,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-0fea7c0c944c126bb","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-signal-02-az2c","EC2 Instance","aws",0,1,0,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-0a71b18a1a630cfdd","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-ES-Node-03-az2a","EC2 Instance","aws",0,1,0,0,0,22,229,607,54,"654654395166","aws-stg-mvoip010 - 654654395166","i-064ca7cc2dc0277f5","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-slb-02-az2c","EC2 Instance","aws",0,1,0,0,0,23,221,608,57,"654654395166","aws-stg-mvoip010 - 654654395166","i-0e8065e334fcbaa96","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-signal-03-az2a","EC2 Instance","aws",0,1,0,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-0bf0d7bd21f35d29d","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-signal-01-az2a","EC2 Instance","aws",0,1,0,0,0,21,210,589,53,"654654395166","aws-stg-mvoip010 - 654654395166","i-0ce7259cf8572eaeb","ap-northeast-2","AWS Seoul",
"ec2-securitygroup","EC2 Instance","aws",0,1,0,0,0,3,86,237,15,"654654395166","aws-stg-mvoip010 - 654654395166","i-06409cd7ff10879c1","ap-northeast-2","AWS Seoul",
"ec2-an2-qa-mvoip-OAM-Master-01-az2a","EC2 Instance","aws",0,1,0,0,0,26,248,645,58,"654654395166","aws-stg-mvoip010 - 654654395166","i-00fae8145ec047bc1","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-slb-01-az2a","EC2 Instance","aws",0,1,0,0,0,25,235,640,68,"637423436679","aws-dev-mvoip010 - 637423436679","i-032ea7a020c4c21b8","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-OAM-Master-01-az2a","EC2 Instance","aws",0,1,0,0,0,28,256,658,59,"637423436679","aws-dev-mvoip010 - 637423436679","i-0cb1e3c2b6f3909dc","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-signal-02-az2c","EC2 Instance","aws",0,1,0,0,0,22,212,589,54,"637423436679","aws-dev-mvoip010 - 637423436679","i-0488fa36da3c69212","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-OAM-Master-03-az2a","EC2 Instance","aws",0,1,0,0,0,28,256,658,59,"637423436679","aws-dev-mvoip010 - 637423436679","i-07bf9921e57671825","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-OAM-Master-02-az2c","EC2 Instance","aws",0,1,0,0,0,28,256,658,59,"637423436679","aws-dev-mvoip010 - 637423436679","i-04a950e1d589dd905","ap-northeast-2","AWS Seoul",
"ec2-an2-dev-mvoip-signal-01-az2a","EC2 Instance","aws",0,1,0,0,0,22,215,592,55,"637423436679","aws-dev-mvoip010 - 637423436679","i-0e351794a6503faf9","ap-northeast-2","AWS Seoul",
